brand,model,engine_type,engine_code,obd_available,rpm,speed,coolant_temp,intake_temp,throttle_pos,engine_load,map,maf,short_fuel_trim,long_fuel_trim,o2_voltage,dtc_count,fault_label,symptom_power_loss,symptom_hard_start,symptom_rough_idle,symptom_black_smoke,symptom_blue_smoke,symptom_white_smoke,symptom_high_consumption,symptom_check_engine,symptom_engine_vibration,symptom_misfire_feel,symptom_stalls_idle,symptom_overheating,symptom_hard_start_hot,symptom_hard_start_cold,symptom_slow_acceleration,symptom_fuel_smell,symptom_rpm_fluctuation,symptom_three_cylinders,symptom_coolant_loss,symptom_low_turbo_pressure,symptom_turbo_whistle,symptom_limp_mode,symptom_no_throttle_response,symptom_weak_battery,symptom_slow_crank,symptom_alternator_not_charging,symptom_battery_light,symptom_fan_runs_often,symptom_temp_drops_while_driving,symptom_slow_warmup,symptom_timing_chain_noise,symptom_dpf_light,symptom_frequent_dpf_regen,symptom_sulfur_smell,symptom_hard_shifting,symptom_gearbox_jerks,symptom_oil_consumption,symptom_metallic_noise,symptom_brake_vibration,symptom_pulls_side,symptom_abs_light,symptom_esp_light,symptom_brake_squeal,symptom_soft_brake_pedal,symptom_steering_wheel_vibration,symptom_noise_over_bumps,symptom_wheel_knock,symptom_steering_play,symptom_pulls_when_braking
Opel,Astra,2.0 benzina,BKD,1,862,51,94,30,14.85,15.23,36.09,24.01,-1.04,-1.41,0.32,2,abs_sensor_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Toyota,C Class,1.6 benzina,BKD,1,770,107,102,28,23.63,17.11,57.45,24.1,-3.99,3.96,0.3,3,coolant_leak,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Skoda,Golf,1.9 TDI,N47,1,770,66,83,25,27.51,37.2,26.33,11.21,16.18,20.82,0.69,2,injector_issue,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Renault,C Class,1.8 benzina,OM646,1,911,45,94,43,20.77,50.96,50.17,26.8,-2.3,-2.78,0.8,1,steering_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Mercedes,Astra,2.2 diesel,BKD,1,947,41,82,34,8.19,47.69,59.16,21.31,3.21,-0.57,0.71,1,transmission_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes,Astra,1.9 TDI,AXR,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,cooling_issue,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMW,Megane,1.6 benzina,OM646,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,starter_issue,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renault,Avensis,2.2 diesel,Z19DTH,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,vacuum_leak,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes,Octavia,2.0 benzina,BLS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,battery_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VW,Seria 3,2.2 diesel,1ZZ,1,773,40,120,27,25.21,22.52,28.58,31.9,-2.77,1.64,0.22,3,coolant_leak,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VW,Megane,1.8 benzina,BLS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,wheel_bearing_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Mercedes,Focus,1.6 HDI,DV6,1,756,79,81,35,14.53,47.86,29.78,30.06,2.05,-4.08,0.23,1,brake_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
Renault,A4,1.6 HDI,BLS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,thermostat_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toyota,C Class,2.2 diesel,DV6,1,930,78,80,22,18.39,80.44,12.54,28.91,4.8,4.81,0.39,3,turbo_issue,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes,Golf,1.6 benzina,N47,1,839,64,83,34,14.65,52.9,38.69,7.35,24.44,17.62,0.33,4,fuel_system_issue,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skoda,Octavia,1.9 TDI,1ZZ,1,752,7,84,41,11.36,20.72,60.73,15.13,-1.62,0.1,0.25,3,alternator_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toyota,Seria 3,1.8 benzina,DV6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,turbo_issue,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Opel,Passat,1.9 TDI,K9K,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,egr_issue,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toyota,Megane,2.0 TDI,OM646,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,maf_issue,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Peugeot,A4,2.0 benzina,BKD,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,vacuum_leak,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peugeot,Astra,2.0 TDI,Z19DTH,1,950,72,86,28,19.81,42.14,57.59,14.0,3.48,3.42,0.91,4,catalyst_issue,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes,A4,1.8 benzina,BLS,1,792,118,92,36,7.02,41.19,45.01,32.72,-0.81,2.1,0.26,3,oil_consumption,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Peugeot,Megane,2.0 benzina,1ZZ,1,912,65,85,20,5.71,25.91,40.69,32.5,0.08,-2.2,0.49,1,brake_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1
Ford,Astra,1.6 HDI,Z19DTH,1,818,19,92,35,16.17,24.36,27.47,18.44,-2.38,4.24,0.49,2,alternator_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Opel,Megane,2.0 TDI,DV6,1,875,107,91,29,26.86,32.33,61.37,19.4,0.88,-1.4,0.4,1,normal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMW,C Class,1.9 TDI,DV6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,cooling_issue,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toyota,Octavia,1.5 dCi,BKD,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,cooling_issue,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Opel,Octavia,1.9 TDI,N47,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ignition_issue,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMW,Astra,1.9 TDI,N47,1,865,57,80,35,9.84,56.86,65.22,28.64,22.79,22.81,0.68,4,vacuum_leak,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Renault,Golf,1.5 dCi,AXR,1,774,91,93,31,18.96,18.71,55.19,25.19,-0.87,-1.04,0.51,1,alternator_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes,C Class,2.2 diesel,N47,1,802,60,87,20,11.3,44.93,40.08,20.09,-1.63,-4.41,0.51,0,brake_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
Toyota,C Class,1.5 dCi,N47,1,929,26,121,23,32.99,40.53,45.67,14.38,-1.1,-0.89,0.59,1,cooling_issue,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VW,Megane,1.9 TDI,BLS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,coolant_leak,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skoda,Octavia,2.0 benzina,OM646,1,756,2,92,24,6.72,74.51,13.24,33.87,2.77,1.57,0.39,4,turbo_issue,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes,Octavia,1.9 TDI,K9K,1,805,22,89,39,3.45,23.18,61.46,22.02,0.05,3.53,0.77,4,throttle_body_issue,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes,Golf,2.0 TDI,1ZZ,1,811,45,94,27,11.41,17.52,41.03,32.27,0.75,3.07,0.43,1,starter_issue,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VW,C Class,1.8 benzina,BLS,1,822,40,87,20,18.31,46.59,37.03,26.71,16.13,18.57,0.62,3,injector_issue,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ford,A4,2.0 TDI,OM646,1,935,111,91,22,34.83,51.08,45.3,17.54,-3.62,2.89,0.78,0,wheel_bearing_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Toyota,A4,2.0 TDI,DV6,1,752,1,90,42,27.27,59.58,33.1,33.13,1.97,-4.12,0.37,0,suspension_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
Mercedes,Megane,1.6 benzina,Z19DTH,1,891,59,89,26,31.29,32.87,60.02,28.49,16.27,24.72,0.23,3,injector_issue,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Audi,Astra,2.0 benzina,DV6,1,892,13,88,30,30.45,83.31,45.79,9.26,4.68,3.19,0.3,1,egr_issue,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VW,Astra,1.6 benzina,Z19DTH,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,maf_issue,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Skoda,Avensis,1.6 benzina,N47,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,turbo_issue,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Peugeot,A4,2.0 benzina,BKC,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,wheel_bearing_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
VW,Focus,1.9 TDI,Z19DTH,1,912,107,92,21,9.47,27.03,62.87,18.31,0.2,-2.89,0.41,1,starter_issue,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMW,Astra,2.0 benzina,DV6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,injector_issue,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skoda,Octavia,1.5 dCi,BKC,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ford,C Class,1.5 dCi,DV6,1,921,87,92,27,17.67,28.16,36.47,27.02,2.36,-4.27,0.47,0,wheel_alignment_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
Opel,Octavia,1.6 HDI,N47,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,throttle_body_issue,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BMW,A4,1.8 benzina,BKD,1,761,49,86,43,12.18,57.85,47.2,32.81,2.38,-3.62,0.92,2,catalyst_issue,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ford,Megane,1.9 TDI,Z19DTH,1,876,36,109,31,15.31,53.0,29.63,29.8,-4.75,-0.41,0.4,3,cooling_issue,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Toyota,A4,1.8 benzina,BKC,1,884,99,88,24,30.7,39.06,40.11,8.58,24.97,11.89,0.09,2,o2_sensor_issue,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VW,Avensis,1.5 dCi,K9K,1,857,12,91,30,17.08,27.5,44.43,24.22,-3.28,3.78,0.52,0,suspension_issue,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
Opel,Seria 3,2.0 benzina,DV6,1,887,92,85,28,15.28,50.54,40.41,21.24,-2.54,3.98,0.57,3,oil_consumption,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VW,A4,2.2 diesel,DV6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,wheel_alignment_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Renault,Seria 3,2.0 benzina,1ZZ,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,o2_sensor_issue,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Renault,Octavia,1.9 TDI,N47,1,836,98,91,39,14.82,34.34,30.65,11.71,3.8,0.37,0.76,1,starter_issue,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skoda,Seria 3,2.2 diesel,BLS,1,889,68,87,27,10.36,24.4,48.56,24.94,-0.16,-0.15,0.6,2,misfire,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes,Focus,1.6 HDI,N47,1,859,48,82,29,25.07,59.37,34.85,14.3,3.16,2.48,0.56,1,timing_chain_issue,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BMW,Avensis,1.5 dCi,N47,1,895,62,87,29,16.57,23.35,62.55,26.51,-2.09,-4.7,0.26,1,suspension_issue,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
Peugeot,Astra,1.5 dCi,N47,1,768,82,85,37,22.3,86.98,41.38,17.86,-2.16,0.33,0.64,4,dpf_issue,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toyota,Golf,1.9 TDI,BKC,1,553,27,82,30,33.37,34.86,47.33,29.38,0.85,-0.55,0.6,2,misfire,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Renault,A4,1.6 benzina,N47,1,879,39,87,35,29.23,18.94,40.45,20.3,-4.59,0.68,0.73,0,wheel_bearing_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
BMW,Seria 3,1.8 benzina,BKD,1,868,95,93,31,33.91,54.84,30.49,16.38,-1.63,0.8,0.43,2,abs_sensor_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Ford,Focus,2.0 TDI,BKD,1,753,24,93,21,11.27,54.72,46.42,16.79,2.47,-0.91,0.27,4,egr_issue,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ford,Octavia,1.6 benzina,OM646,1,774,9,108,30,18.31,46.13,63.85,9.87,4.55,-0.52,0.36,2,coolant_leak,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toyota,Passat,1.8 benzina,BKD,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,turbo_issue,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skoda,Focus,2.2 diesel,AXR,1,867,29,86,39,10.0,84.07,12.72,11.15,-4.13,-3.93,0.35,1,turbo_issue,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Opel,Focus,1.8 benzina,AXR,1,1185,4,80,27,27.29,41.87,63.62,17.61,4.62,0.19,0.62,1,misfire,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ford,Passat,1.9 TDI,BLS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,catalyst_issue,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMW,Astra,2.2 diesel,N47,1,787,115,92,20,29.04,66.19,47.75,19.27,-2.29,4.93,0.42,3,egr_issue,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes,Megane,2.2 diesel,BLS,1,875,68,118,28,20.03,45.54,50.57,6.17,-4.53,3.7,0.37,4,cooling_issue,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skoda,Avensis,1.8 benzina,Z19DTH,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,wheel_bearing_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
Toyota,Golf,2.0 TDI,BLS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,throttle_body_issue,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renault,C Class,1.6 HDI,K9K,1,792,11,87,22,21.94,40.7,53.4,13.68,-3.31,4.27,0.9,3,catalyst_issue,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Renault,Octavia,2.0 benzina,N47,1,885,84,83,35,3.01,21.78,64.26,5.62,4.88,3.05,0.29,3,throttle_body_issue,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toyota,Golf,2.0 benzina,N47,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,abs_sensor_issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Skoda,Golf,1.9 TDI,Z19DTH,1,938,78,88,20,0.47,59.66,49.89,20.21,2.93,-0.88,0.63,4,throttle_body_issue,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mercedes,C Class,1.6 HDI,BKD,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,oil_consumption,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
